ApprovalDate,ApprovalFY,NoEmp,CreateJob,RetainedJob,DisbursementDate,DisbursementGross,Accept,NewExist_Binary,Franchise_Binary,UrbanRural_Binary,RevLineCr_Binary,LowDoc_Binary,ApprovalDate_quarter,DisbursementDate_quarter,Bank_Categorized,Bank_Categorized_cod,BankState_Categorized,BankState_Categorized_cod,ApprovalFY_Grouped,ApprovalFY_Grouped_cod,NoEmp_Grouped,NoEmp_Grouped_cod,CreateJob_Binary,RetainedJob_Binary,DisbursementGross_Grouped,DisbursementGross_Grouped_cod
11,1999,6,0,0,12,483000,1,1,0,1,0,0,4,4,Otros,8,OH,2,1995-1999,5,6-15,3,0,0,150k-500k,3
7,2001,9,0,0,9,120000,1,1,0,0,0,1,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,Otros,3,2000-2004,6,6-15,3,0,0,75k-150k,2
3,2006,2,3,2,4,385119,1,0,0,0,1,0,1,2,Otros,8,Otros,3,2005-2009,7,1-2,1,1,1,150k-500k,3
4,2006,8,0,1,5,127700,0,1,0,0,0,0,2,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,6-15,3,0,1,75k-150k,2
10,1998,1,0,0,5,20000,1,1,0,1,0,0,4,2,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1995-1999,5,1-2,1,0,0,0-30k,0
7,1999,6,0,0,11,100000,1,1,1,1,0,1,3,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,6-15,3,0,0,75k-150k,2
7,2003,4,6,4,9,500000,1,0,0,0,0,0,3,3,FIFTH THIRD BANK,3,OH,2,2000-2004,6,3-5,2,1,1,150k-500k,3
2,1999,3,0,3,3,315000,0,1,0,1,0,0,1,1,Otros,8,Otros,3,1995-1999,5,3-5,2,0,1,150k-500k,3
5,2007,1,0,1,5,85536,1,1,0,1,1,0,2,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,1-2,1,0,1,75k-150k,2
9,2002,8,8,0,12,146500,1,0,1,1,0,0,3,4,Otros,8,Otros,3,2000-2004,6,6-15,3,1,0,75k-150k,2
10,2007,13,0,0,11,11500,1,1,0,1,0,0,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,6-15,3,0,0,0-30k,0
10,2005,1,0,0,12,135000,1,0,1,1,0,1,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,1-2,1,0,0,75k-150k,2
6,1998,6,0,0,12,50000,0,1,0,1,0,1,2,4,Otros,8,OH,2,1995-1999,5,6-15,3,0,0,30k-75k,1
4,2008,2,2,2,4,92611,1,1,0,1,1,0,2,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,1-2,1,1,1,75k-150k,2
4,2000,170,0,0,8,1000000,1,1,0,1,0,0,2,3,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2000-2004,6,15+,4,0,0,500k+,4
8,2005,7,9,2,2,488000,1,1,0,0,0,0,3,1,Otros,8,OH,2,2005-2009,7,6-15,3,1,1,150k-500k,3
6,1985,20,0,0,1,270000,1,0,0,1,0,0,2,1,Otros,8,OH,2,1985-1989,3,15+,4,0,0,150k-500k,3
9,1989,31,12,19,1,134000,1,1,0,1,0,0,3,1,Otros,8,OH,2,1985-1989,3,15+,4,1,1,75k-150k,2
4,2005,1,0,1,4,71776,0,1,0,0,1,0,2,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,0,1,30k-75k,1
11,2004,1,2,1,12,65628,1,0,0,1,1,0,4,4,"FIRSTMERIT BANK, N.A.",4,OH,2,2000-2004,6,1-2,1,1,1,30k-75k,1
11,1986,20,0,0,2,227000,0,1,0,1,0,0,4,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,1985-1989,3,15+,4,0,0,150k-500k,3
3,2008,1,0,1,4,75000,1,1,0,0,1,0,1,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,1-2,1,0,1,30k-75k,1
8,1990,12,4,8,1,68000,1,1,0,1,0,0,3,1,Otros,8,OH,2,1990-1994,4,6-15,3,1,1,30k-75k,1
4,2003,1,0,0,8,142049,0,0,0,1,0,1,2,3,Otros,8,OH,2,2000-2004,6,1-2,1,0,0,75k-150k,2
9,2000,3,0,3,10,20000,1,0,0,1,1,0,3,4,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,3-5,2,0,1,0-30k,0
8,1998,34,16,0,9,250000,1,1,0,1,0,0,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1995-1999,5,15+,4,1,0,150k-500k,3
3,1992,15,0,0,4,471000,1,1,0,1,0,0,1,2,Otros,8,OH,2,1990-1994,4,6-15,3,0,0,150k-500k,3
6,2002,3,2,3,8,239000,0,1,0,1,0,0,2,3,Otros,8,Otros,3,2000-2004,6,3-5,2,1,1,150k-500k,3
2,2005,7,6,1,11,502800,1,1,0,1,0,0,1,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,6-15,3,1,1,500k+,4
10,2010,2,0,2,11,35000,1,1,0,1,0,0,4,4,Otros,8,OH,2,2010-2014,8,1-2,1,0,1,30k-75k,1
9,2010,1,0,1,10,20000,1,1,0,1,0,0,3,4,Otros,8,Otros,3,2010-2014,8,1-2,1,0,1,0-30k,0
2,1989,13,0,0,4,115000,0,1,0,1,0,0,1,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,1985-1989,3,6-15,3,0,0,75k-150k,2
10,2006,20,0,20,11,203500,1,1,0,1,0,0,4,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,15+,4,0,1,150k-500k,3
11,1996,16,5,0,6,126000,1,1,0,1,0,0,4,2,Otros,8,OH,2,1995-1999,5,15+,4,1,0,75k-150k,2
4,2000,2,0,0,6,117900,1,0,0,0,0,1,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,1-2,1,0,0,75k-150k,2
9,2003,20,20,2,4,211000,1,0,0,1,0,0,3,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,15+,4,1,1,150k-500k,3
1,2004,3,0,3,2,59491,1,1,0,1,1,0,1,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,3-5,2,0,1,30k-75k,1
12,2001,9,3,6,1,25000,0,1,0,1,1,0,4,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,6-15,3,1,1,0-30k,0
12,2002,1,7,0,10,150000,1,0,1,1,0,0,4,4,FIFTH THIRD BANK,3,OH,2,2000-2004,6,1-2,1,1,0,75k-150k,2
11,2010,9,4,9,12,31979,1,1,0,1,0,0,4,4,Otros,8,OH,2,2010-2014,8,6-15,3,1,1,30k-75k,1
6,2005,10,0,0,9,70000,1,0,0,0,0,1,2,3,Otros,8,OH,2,2005-2009,7,6-15,3,0,0,30k-75k,1
2,1997,5,0,0,3,218000,1,1,0,1,0,0,1,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,3-5,2,0,0,150k-500k,3
8,1992,17,0,0,10,150000,1,1,0,1,0,0,3,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1990-1994,4,15+,4,0,0,75k-150k,2
2,1998,2,0,0,6,49000,1,1,0,1,0,0,1,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
4,2007,8,0,8,4,47320,1,1,0,0,1,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,6-15,3,0,1,30k-75k,1
10,1999,5,0,0,5,530000,1,1,0,1,0,0,4,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,1995-1999,5,3-5,2,0,0,500k+,4
2,2004,1,1,1,5,48000,0,1,0,1,0,0,1,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,1-2,1,1,1,30k-75k,1
5,2012,0,7,0,6,212500,1,0,0,1,0,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2010-2014,8,0,0,1,0,150k-500k,3
6,2006,12,0,12,9,75000,1,0,0,1,1,0,2,3,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,6-15,3,0,1,30k-75k,1
3,2006,9,0,9,8,75000,1,1,0,1,0,0,1,3,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,6-15,3,0,1,30k-75k,1
2,2004,12,6,0,10,192000,1,1,0,1,0,0,1,4,HAMILTON CNTY DEVEL COMPANY IN,5,OH,2,2000-2004,6,6-15,3,1,0,150k-500k,3
10,2004,22,20,2,1,101000,1,0,0,1,0,0,4,1,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2000-2004,6,15+,4,1,1,75k-150k,2
3,1998,5,0,0,5,22000,1,0,0,1,1,0,1,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,3-5,2,0,0,0-30k,0
5,2001,15,0,0,7,100000,1,1,0,1,0,1,2,3,Otros,8,OH,2,2000-2004,6,6-15,3,0,0,75k-150k,2
1,1995,5,0,0,4,50000,1,1,0,1,0,1,1,2,Otros,8,OH,2,1995-1999,5,3-5,2,0,0,30k-75k,1
9,2007,0,0,0,10,25000,0,1,0,1,0,0,3,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,0,0,0,0,0-30k,0
8,2006,4,0,4,8,50000,0,1,0,1,1,0,3,3,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,3-5,2,0,1,30k-75k,1
12,1994,47,0,0,1,162000,1,1,1,1,0,0,4,1,Otros,8,Otros,3,1990-1994,4,15+,4,0,0,150k-500k,3
11,2006,0,20,0,12,76000,1,0,0,0,0,0,4,4,FIFTH THIRD BANK,3,OH,2,2005-2009,7,0,0,1,0,75k-150k,2
10,1992,6,0,0,10,73600,1,1,0,1,0,0,4,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1990-1994,4,6-15,3,0,0,30k-75k,1
4,2004,1,4,1,9,35121,1,0,0,0,1,0,2,3,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2000-2004,6,1-2,1,1,1,30k-75k,1
3,2005,1,0,1,4,287076,1,1,0,1,1,0,1,2,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,150k-500k,3
8,2010,10,10,20,9,90592,1,1,0,1,1,0,3,3,CITIZENS BANK NATL ASSOC,1,RI,4,2010-2014,8,6-15,3,1,1,75k-150k,2
12,1985,25,0,0,5,252000,1,0,0,1,0,0,4,2,Otros,8,Otros,3,1985-1989,3,15+,4,0,0,150k-500k,3
3,2005,2,0,2,5,25950,1,0,0,1,0,0,1,2,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,1,0-30k,0
8,2006,2,0,2,9,45375,1,1,0,0,1,0,3,3,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,30k-75k,1
5,2008,3,3,0,10,396000,0,0,0,1,0,0,2,4,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,3-5,2,1,0,150k-500k,3
12,2005,6,1,0,2,80000,1,1,0,1,1,0,4,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,6-15,3,1,0,75k-150k,2
9,1996,1,0,0,12,47400,1,0,1,1,0,1,3,4,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
5,1997,1,0,0,6,60000,1,0,0,1,0,1,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
2,2006,3,0,3,4,61300,0,0,0,1,0,0,1,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,3-5,2,0,1,30k-75k,1
4,2005,4,0,0,5,102600,1,0,0,0,0,1,2,2,FIFTH THIRD BANK,3,OH,2,2005-2009,7,3-5,2,0,0,75k-150k,2
2,1989,48,48,0,1,79000,1,0,0,1,0,0,1,1,Otros,8,OH,2,1985-1989,3,15+,4,1,0,75k-150k,2
10,2001,5,1,4,1,25000,1,1,0,1,1,0,4,1,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2000-2004,6,3-5,2,1,1,0-30k,0
10,1998,5,0,0,11,100000,1,1,0,1,0,1,4,4,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,1995-1999,5,3-5,2,0,0,75k-150k,2
8,2004,2,0,0,9,90090,1,1,0,1,1,0,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2000-2004,6,1-2,1,0,0,75k-150k,2
3,2007,3,0,3,3,30000,1,0,0,1,1,0,1,1,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2005-2009,7,3-5,2,0,1,0-30k,0
7,2003,3,0,3,7,23593,1,1,0,1,1,0,3,3,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2000-2004,6,3-5,2,0,1,0-30k,0
5,2005,2,0,2,6,137603,1,1,0,1,1,0,2,2,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,1,75k-150k,2
12,2002,60,0,60,1,703000,1,1,0,1,0,0,4,1,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,15+,4,0,1,500k+,4
6,1998,1,0,0,3,75000,1,1,0,1,0,1,2,1,FIFTH THIRD BANK,3,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
1,2005,9,0,0,2,90000,1,1,0,0,0,1,1,1,Otros,8,OH,2,2005-2009,7,6-15,3,0,0,75k-150k,2
1,2002,15,0,0,2,255000,1,0,1,1,0,0,1,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,6-15,3,0,0,150k-500k,3
7,2002,6,0,6,8,141700,1,1,0,1,0,0,3,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,6-15,3,0,1,75k-150k,2
12,2008,0,0,0,1,37061,1,1,0,0,1,0,4,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,0,0,0,0,30k-75k,1
7,2005,10,0,10,7,126000,1,1,0,0,0,0,3,3,Otros,8,Otros,3,2005-2009,7,6-15,3,0,1,75k-150k,2
11,1995,2,0,0,1,46000,1,1,0,1,0,1,4,1,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
5,2006,1,0,1,11,29101,1,1,0,1,1,0,2,4,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,0-30k,0
4,2007,45,0,1,8,1995000,1,1,1,1,0,0,2,3,COMMUNITY CAP. DEVEL CORP,2,OH,2,2005-2009,7,15+,4,0,1,500k+,4
9,2005,3,0,3,9,67514,1,1,0,1,1,0,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,3-5,2,0,1,30k-75k,1
5,2005,1,0,1,5,93485,1,0,0,1,1,0,2,2,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2005-2009,7,1-2,1,0,1,75k-150k,2
3,1997,5,0,0,7,76000,1,1,0,1,0,0,1,3,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1995-1999,5,3-5,2,0,0,75k-150k,2
11,2007,7,2,5,1,16170,1,1,0,0,1,0,4,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,6-15,3,1,1,0-30k,0
5,2005,15,0,0,6,1900000,1,1,0,1,0,0,2,2,"PNC BANK, NATIONAL ASSOCIATION",9,Otros,3,2005-2009,7,6-15,3,0,0,500k+,4
12,2003,10,10,0,1,180243,1,1,0,1,1,0,4,1,FIFTH THIRD BANK,3,OH,2,2000-2004,6,6-15,3,1,0,150k-500k,3
1,2001,13,3,13,2,99414,0,1,0,1,1,0,1,1,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,6-15,3,1,1,75k-150k,2
5,2003,1,4,4,5,49293,1,1,0,0,1,0,2,2,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2000-2004,6,1-2,1,1,1,30k-75k,1
2,2004,1,0,1,2,14860,1,1,0,1,1,0,1,1,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2000-2004,6,1-2,1,0,1,0-30k,0
9,2000,16,5,11,2,155000,1,1,0,1,0,0,3,1,COMMUNITY CAP. DEVEL CORP,2,OH,2,2000-2004,6,15+,4,1,1,150k-500k,3
4,1998,5,0,0,2,33100,1,0,0,1,0,1,2,1,"FIRSTMERIT BANK, N.A.",4,OH,2,1995-1999,5,3-5,2,0,0,30k-75k,1
9,2009,1,0,1,9,44761,1,0,0,1,1,0,3,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,1-2,1,0,1,30k-75k,1
3,2006,2,1,2,3,20300,0,1,0,0,0,0,1,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,1-2,1,1,1,0-30k,0
9,2002,10,0,0,11,525000,1,1,0,1,0,0,3,4,Otros,8,OH,2,2000-2004,6,6-15,3,0,0,500k+,4
5,2005,4,3,1,8,80435,0,0,0,1,1,0,2,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,3-5,2,1,1,75k-150k,2
8,2000,3,0,0,8,69000,1,0,1,0,0,1,3,3,Otros,8,OH,2,2000-2004,6,3-5,2,0,0,30k-75k,1
12,2004,6,2,8,12,50647,1,1,0,0,1,0,4,4,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2000-2004,6,6-15,3,1,1,30k-75k,1
11,2003,14,0,0,3,448400,1,1,1,0,0,0,4,1,Otros,8,OH,2,2000-2004,6,6-15,3,0,0,150k-500k,3
6,1997,2,0,0,9,50000,1,1,0,1,0,1,2,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
11,2005,2,0,2,12,93124,0,1,0,1,1,0,4,4,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,1,75k-150k,2
3,2006,3,0,3,3,118969,0,1,0,1,1,0,1,1,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,3-5,2,0,1,75k-150k,2
3,2006,8,0,8,8,282556,0,0,0,0,1,0,1,3,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,6-15,3,0,1,150k-500k,3
1,2004,21,0,21,2,202700,1,1,0,1,1,0,1,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,15+,4,0,1,150k-500k,3
3,2001,2,0,2,4,25000,1,0,0,1,0,0,1,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,1-2,1,0,1,0-30k,0
12,2003,25,10,25,2,50000,1,1,0,1,0,0,4,1,CAPITAL ONE NATL ASSOC,0,Otros,3,2000-2004,6,15+,4,1,1,30k-75k,1
4,1983,2,0,0,10,34000,1,1,0,1,0,0,2,4,Otros,8,Otros,3,1980-1984,2,1-2,1,0,0,30k-75k,1
3,2005,4,0,0,4,50000,1,0,0,0,0,1,1,2,Otros,8,OH,2,2005-2009,7,3-5,2,0,0,30k-75k,1
6,1997,20,0,0,2,240000,1,1,0,1,0,0,2,1,Otros,8,OH,2,1995-1999,5,15+,4,0,0,150k-500k,3
12,2005,2,0,0,3,10000,1,1,0,1,1,0,4,1,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,0,0-30k,0
9,2004,4,0,0,12,120000,1,1,0,1,0,0,3,4,Otros,8,OH,2,2000-2004,6,3-5,2,0,0,75k-150k,2
8,2002,8,0,0,12,30000,1,1,1,1,0,1,3,4,FIFTH THIRD BANK,3,OH,2,2000-2004,6,6-15,3,0,0,0-30k,0
10,2009,1,0,1,11,24000,1,1,0,1,0,0,4,4,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,1,0-30k,0
3,1998,2,0,0,6,122100,1,0,1,1,0,0,1,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,1-2,1,0,0,75k-150k,2
5,2006,6,2,6,5,25000,1,1,0,1,0,0,2,2,Otros,8,Otros,3,2005-2009,7,6-15,3,1,1,0-30k,0
5,1983,14,0,0,11,63000,1,1,0,1,0,0,2,4,COMMUNITY CAP. DEVEL CORP,2,OH,2,1980-1984,2,6-15,3,0,0,30k-75k,1
12,1991,14,7,0,12,148000,1,1,0,1,0,0,4,4,Otros,8,OH,2,1990-1994,4,6-15,3,1,0,75k-150k,2
3,2008,2,2,2,3,98814,0,1,0,1,1,0,1,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,1-2,1,1,1,75k-150k,2
6,2007,6,4,2,7,100000,1,0,0,0,0,0,2,3,Otros,8,OH,2,2005-2009,7,6-15,3,1,1,75k-150k,2
9,2009,26,10,26,11,713000,1,1,0,1,0,0,3,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,15+,4,1,1,500k+,4
4,2007,18,0,18,4,83096,1,1,0,1,1,0,2,2,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,15+,4,0,1,75k-150k,2
7,2009,5,0,5,7,25000,1,0,0,1,1,0,3,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,3-5,2,0,1,0-30k,0
12,2008,1,0,1,12,32700,1,1,0,1,1,0,4,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,1-2,1,0,1,30k-75k,1
3,2005,3,3,3,4,58195,1,0,0,1,1,0,1,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,3-5,2,1,1,30k-75k,1
8,2005,1,0,1,9,26417,0,1,0,1,1,0,3,3,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,0-30k,0
8,1983,44,0,0,10,453000,1,1,0,1,0,0,3,4,COMMUNITY CAP. DEVEL CORP,2,OH,2,1980-1984,2,15+,4,0,0,150k-500k,3
3,1989,4,0,0,7,75000,1,1,0,1,0,0,1,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,1985-1989,3,3-5,2,0,0,30k-75k,1
10,1990,1,0,0,10,46500,1,0,0,1,0,0,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,1990-1994,4,1-2,1,0,0,30k-75k,1
5,1996,22,18,22,3,680000,1,1,0,1,0,0,2,1,Otros,8,OH,2,1995-1999,5,15+,4,1,1,500k+,4
12,1984,2,0,0,1,31000,0,0,0,1,0,0,4,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1980-1984,2,1-2,1,0,0,30k-75k,1
7,2009,4,0,4,9,195000,1,1,0,1,1,0,3,3,"FIRSTMERIT BANK, N.A.",4,OH,2,2005-2009,7,3-5,2,0,1,150k-500k,3
11,2005,2,0,2,2,225000,1,1,0,0,0,0,4,1,Otros,8,Otros,3,2005-2009,7,1-2,1,0,1,150k-500k,3
6,1997,18,18,0,6,747000,1,0,1,1,0,0,2,2,Otros,8,OH,2,1995-1999,5,15+,4,1,0,500k+,4
5,1995,6,0,0,1,40000,1,1,0,1,0,0,2,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,6-15,3,0,0,30k-75k,1
4,2009,3,1,2,4,60000,1,1,0,1,0,0,2,2,Otros,8,OH,2,2005-2009,7,3-5,2,1,1,30k-75k,1
2,2006,1,0,1,11,10000,1,1,0,1,1,0,1,4,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,1,0-30k,0
11,1996,5,0,0,1,70330,1,1,0,1,0,1,4,1,"FIRSTMERIT BANK, N.A.",4,OH,2,1995-1999,5,3-5,2,0,0,30k-75k,1
2,1996,3,0,0,4,150000,1,1,0,1,0,0,1,2,Otros,8,OH,2,1995-1999,5,3-5,2,0,0,75k-150k,2
5,1990,20,10,10,1,150000,1,1,0,1,0,0,2,1,COMMUNITY CAP. DEVEL CORP,2,OH,2,1990-1994,4,15+,4,1,1,75k-150k,2
2,2003,3,0,0,3,74500,1,0,0,1,0,0,1,1,FIFTH THIRD BANK,3,OH,2,2000-2004,6,3-5,2,0,0,30k-75k,1
7,2007,2,0,2,10,126416,1,1,0,1,1,0,3,4,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,75k-150k,2
6,2007,4,3,4,6,15000,1,0,0,1,0,0,2,2,Otros,8,Otros,3,2005-2009,7,3-5,2,1,1,0-30k,0
2,2004,1,0,1,2,14000,1,0,0,1,0,0,1,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,1-2,1,0,1,0-30k,0
6,1994,30,0,0,10,100000,1,1,0,1,0,0,2,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,1990-1994,4,15+,4,0,0,75k-150k,2
12,2005,2,0,0,5,202500,0,0,1,1,0,0,4,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,0,0,150k-500k,3
6,1997,45,0,0,6,175000,1,1,0,1,0,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,15+,4,0,0,150k-500k,3
11,2011,2,2,4,11,35000,0,1,0,1,1,0,4,4,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2010-2014,8,1-2,1,1,1,30k-75k,1
2,2006,1,0,1,3,25093,1,1,0,1,1,0,1,1,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,0-30k,0
6,1995,1,0,0,1,180000,1,0,0,1,0,0,2,1,Otros,8,OH,2,1995-1999,5,1-2,1,0,0,150k-500k,3
4,1996,2,0,0,7,30000,1,0,0,1,0,1,2,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,1-2,1,0,0,0-30k,0
7,1996,14,0,0,2,108500,1,1,0,1,0,0,3,1,Otros,8,OH,2,1995-1999,5,6-15,3,0,0,75k-150k,2
5,2009,3,0,3,6,50000,1,1,0,0,0,0,2,2,Otros,8,OH,2,2005-2009,7,3-5,2,0,1,30k-75k,1
4,2006,1,9,1,5,148500,1,0,0,0,0,0,2,2,FIFTH THIRD BANK,3,OH,2,2005-2009,7,1-2,1,1,1,75k-150k,2
9,1999,13,4,0,12,150000,0,1,0,1,1,0,3,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,6-15,3,1,0,75k-150k,2
4,2004,3,3,3,5,35000,0,0,0,1,1,0,2,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,3-5,2,1,1,30k-75k,1
1,2001,5,2,3,1,43600,1,1,0,1,0,0,1,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,3-5,2,1,1,30k-75k,1
8,1996,11,0,0,7,100000,1,1,0,1,0,1,3,3,Otros,8,Otros,3,1995-1999,5,6-15,3,0,0,75k-150k,2
9,1996,53,5,48,8,228000,1,1,0,1,0,0,3,3,COMMUNITY CAP. DEVEL CORP,2,OH,2,1995-1999,5,15+,4,1,1,150k-500k,3
1,1983,24,0,0,3,81000,1,1,0,1,0,0,1,1,Otros,8,OH,2,1980-1984,2,15+,4,0,0,75k-150k,2
6,1999,16,4,16,10,112500,1,1,0,1,0,0,2,4,Otros,8,Otros,3,1995-1999,5,15+,4,1,1,75k-150k,2
1,2003,5,15,5,2,50000,1,1,0,1,1,0,1,1,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,3-5,2,1,1,30k-75k,1
